booking_id,check_in,nights,lead_time_days,adults,children,country,room_type,market_segment,adr_eur,is_cancelled,revenue_eur
343,2026-02-08,2,165,2,1,Portugal,Suite,OTA,321.08,1,0.0
344,2026-06-04,13,168,3,0,France,Deluxe,Travel Agency,207.7,0,2700.1
345,2026-02-18,2,11,1,0,Greece,Standard,Direct,75.46,0,150.92
346,2026-05-27,11,121,2,0,Greece,Standard,OTA,77.34,0,850.74
347,2026-01-29,13,107,1,0,Turkey,Standard,Direct,45.0,0,585.0
348,2025-03-16,8,95,3,0,France,Deluxe,Direct,105.34,0,842.72
349,2026-04-06,7,34,4,2,Greece,Superior,Travel Agency,122.42,0,856.94
350,2026-05-18,8,173,2,0,Greece,Superior,Corporate,136.74,0,1093.92
351,2026-06-26,13,49,1,2,Spain,Standard,OTA,101.45,0,1318.85
352,2025-02-04,13,35,1,0,Egypt,Suite,Direct,219.3,0,2850.9
353,2025-12-15,3,174,4,2,Portugal,Superior,OTA,129.83,0,389.49
354,2026-05-01,9,90,2,2,France,Standard,Corporate,76.95,1,0.0
355,2026-03-14,11,96,1,2,Italy,Superior,Travel Agency,100.74,0,1108.14
356,2025-04-14,2,127,2,0,UAE,Standard,OTA,46.3,1,0.0
357,2025-10-24,14,64,2,0,Italy,Superior,Travel Agency,92.13,0,1289.82
358,2025-03-18,9,147,2,2,Turkey,Family,Direct,188.03,1,0.0
359,2025-04-24,10,120,2,0,Spain,Deluxe,Corporate,158.04,0,1580.4
360,2025-09-25,4,85,1,0,Greece,Suite,Travel Agency,244.2,1,0.0
361,2025-03-05,4,126,1,2,Spain,Deluxe,Direct,95.57,0,382.28
362,2026-03-03,10,156,1,2,Portugal,Superior,Travel Agency,114.46,0,1144.6
363,2025-02-12,2,9,2,2,Greece,Deluxe,Corporate,135.35,1,0.0
364,2026-05-05,5,58,1,0,Spain,Superior,Corporate,118.23,0,591.15
365,2025-01-19,9,123,1,1,Egypt,Superior,Corporate,141.32,0,1271.88
366,2026-03-14,9,35,1,1,Italy,Suite,Travel Agency,228.79,0,2059.11
367,2025-12-27,4,87,2,0,Greece,Superior,Direct,112.59,0,450.36
368,2025-01-11,4,105,4,2,Spain,Standard,OTA,131.05,0,524.2
369,2025-02-28,2,14,2,1,France,Deluxe,Direct,156.93,0,313.86
370,2025-11-18,6,154,4,0,Turkey,Superior,Corporate,109.44,0,656.64
371,2026-05-06,11,31,4,0,Italy,Deluxe,OTA,129.67,0,1426.37
372,2026-05-22,12,91,2,1,Turkey,Deluxe,Travel Agency,170.58,0,2046.96
373,2025-09-08,9,68,2,2,Italy,Standard,Travel Agency,55.62,1,0.0
374,2026-02-25,12,159,2,0,Italy,Superior,OTA,142.59,0,1711.08
375,2026-06-18,4,78,4,2,Greece,Standard,Travel Agency,96.62,0,386.48
376,2025-05-26,1,60,4,1,Portugal,Standard,Direct,66.18,0,66.18
377,2026-05-26,14,8,2,0,Egypt,Deluxe,Direct,130.45,1,0.0
378,2025-03-03,5,156,2,1,Spain,Family,Corporate,156.01,0,780.05
379,2026-03-31,1,57,2,1,France,Family,Direct,130.72,0,130.72
380,2025-11-09,1,138,2,0,UAE,Deluxe,OTA,161.79,0,161.79
381,2025-01-29,6,159,2,1,Spain,Standard,Corporate,45.0,1,0.0
382,2025-10-22,14,136,2,1,Turkey,Superior,Corporate,107.85,0,1509.9
383,2026-04-24,12,60,2,0,Turkey,Deluxe,Direct,146.24,0,1754.88
384,2025-09-13,13,138,2,0,Egypt,Standard,Travel Agency,71.83,0,933.79
385,2026-01-06,5,168,2,2,Spain,Standard,Travel Agency,91.61,0,458.05
386,2025-11-25,14,67,2,1,Portugal,Standard,Corporate,66.24,0,927.36
387,2025-01-10,8,9,2,1,Greece,Family,Direct,179.53,1,0.0
388,2025-03-23,5,156,3,0,Italy,Family,OTA,207.58,0,1037.9
389,2025-09-22,13,70,2,1,France,Superior,OTA,124.65,1,0.0
390,2025-05-31,14,158,4,0,Greece,Standard,Direct,69.69,0,975.66
391,2025-07-08,11,129,2,2,UAE,Standard,OTA,80.2,0,882.2
392,2025-03-04,12,66,2,0,UAE,Suite,Direct,231.86,0,2782.32
393,2025-08-29,6,27,1,2,Portugal,Standard,Direct,75.89,0,455.34
394,2025-08-31,4,83,3,0,Egypt,Standard,Corporate,85.3,0,341.2
395,2025-10-17,3,6,2,2,UAE,Deluxe,Corporate,115.29,0,345.87
396,2026-01-19,8,75,3,0,France,Deluxe,Direct,109.99,0,879.92
397,2025-10-25,3,151,1,0,Greece,Deluxe,Travel Agency,127.68,0,383.04
398,2025-08-09,7,149,1,0,Egypt,Standard,Direct,92.84,0,649.88
399,2025-08-18,10,128,3,2,Egypt,Suite,Direct,256.37,0,2563.7
400,2026-06-25,13,13,3,1,Portugal,Deluxe,Travel Agency,170.27,0,2213.51
401,2025-07-19,14,147,2,0,UAE,Superior,Travel Agency,88.59,0,1240.26
402,2025-08-25,8,80,4,0,Greece,Family,Corporate,177.44,0,1419.52
403,2026-01-06,2,90,3,2,Italy,Deluxe,Corporate,140.43,0,280.86
404,2025-08-24,8,107,2,2,France,Suite,OTA,236.91,0,1895.28
405,2026-02-22,11,149,4,0,Turkey,Deluxe,Travel Agency,140.0,0,1540.0
406,2025-11-18,2,20,2,1,France,Suite,Corporate,246.73,0,493.46
407,2025-07-22,3,116,1,0,Italy,Family,Travel Agency,158.25,0,474.75
408,2026-04-27,12,25,2,0,Egypt,Standard,OTA,109.29,1,0.0
409,2025-03-16,3,131,3,1,Egypt,Deluxe,OTA,179.55,1,0.0
410,2026-02-16,12,142,2,0,Italy,Deluxe,Travel Agency,162.02,0,1944.24
411,2025-04-21,12,11,1,0,Portugal,Family,Corporate,200.9,0,2410.8
412,2026-03-23,5,122,4,0,France,Suite,Direct,204.43,0,1022.15
413,2025-06-05,1,151,3,0,Portugal,Family,Travel Agency,205.94,0,205.94
414,2026-03-26,3,130,4,2,Turkey,Standard,OTA,89.49,1,0.0
415,2025-11-01,8,87,1,2,Egypt,Deluxe,Travel Agency,134.64,0,1077.12
416,2026-01-29,6,45,2,0,Greece,Family,Travel Agency,157.26,0,943.56
417,2025-11-18,2,88,2,0,Italy,Deluxe,Travel Agency,190.22,0,380.44
418,2026-05-14,8,57,2,0,Turkey,Suite,Direct,260.71,0,2085.68
419,2025-08-26,11,71,2,0,Greece,Suite,OTA,236.25,0,2598.75
420,2025-01-29,10,10,3,2,Greece,Standard,Corporate,45.0,0,450.0
421,2025-01-27,6,52,2,2,Egypt,Family,OTA,207.4,1,0.0
422,2026-04-10,5,28,4,0,Portugal,Family,Corporate,147.32,0,736.6
423,2025-09-27,2,35,2,0,UAE,Standard,OTA,70.86,0,141.72
424,2025-03-18,6,40,3,0,Turkey,Family,Direct,171.22,0,1027.32
425,2025-11-19,1,110,1,2,UAE,Superior,Direct,91.9,0,91.9
426,2025-01-09,4,35,3,1,Greece,Superior,Travel Agency,105.12,0,420.48
427,2026-04-27,3,124,2,1,Turkey,Superior,OTA,109.82,1,0.0
428,2025-04-01,9,54,1,1,Italy,Family,OTA,169.61,0,1526.49
429,2025-07-02,1,107,4,0,Egypt,Suite,OTA,247.99,0,247.99
430,2025-12-24,8,135,4,0,Turkey,Superior,Travel Agency,151.34,0,1210.72
431,2026-05-12,8,161,2,2,UAE,Suite,Corporate,205.24,0,1641.92
432,2025-10-30,2,56,1,0,Egypt,Family,Travel Agency,178.94,0,357.88
433,2025-09-11,11,108,1,0,Portugal,Deluxe,Direct,122.57,0,1348.27
434,2025-12-22,12,101,4,0,Portugal,Family,Corporate,138.08,0,1656.96
435,2025-08-29,1,74,2,2,Greece,Family,Direct,198.75,1,0.0
436,2025-11-27,5,172,2,1,Egypt,Family,Corporate,181.08,0,905.4
437,2026-02-13,5,13,2,1,Greece,Deluxe,Direct,111.68,0,558.4
438,2025-11-12,8,104,2,2,France,Suite,OTA,235.09,0,1880.72
439,2025-04-23,10,156,2,0,Spain,Standard,Corporate,45.0,0,450.0
440,2025-04-03,13,180,2,0,Italy,Standard,OTA,57.74,0,750.62
441,2026-01-06,9,50,2,2,Egypt,Superior,Travel Agency,55.1,0,495.9
442,2025-06-15,6,84,2,0,Greece,Standard,Direct,75.95,0,455.7
443,2025-01-21,13,134,1,2,Egypt,Family,Direct,192.32,0,2500.16
444,2025-06-10,5,77,1,0,Greece,Standard,Travel Agency,94.56,0,472.8
445,2025-05-07,14,96,4,1,France,Deluxe,Direct,140.17,0,1962.38
446,2025-03-20,2,129,4,1,Spain,Standard,OTA,105.04,0,210.08
447,2025-04-08,12,150,2,0,Turkey,Deluxe,Corporate,184.84,0,2218.08
448,2026-06-09,12,5,2,0,Portugal,Superior,Direct,127.76,0,1533.12
449,2025-09-28,11,147,2,1,Turkey,Family,Direct,161.1,0,1772.1
450,2025-08-16,7,143,2,1,Turkey,Suite,OTA,236.75,0,1657.25
451,2026-01-27,1,127,4,1,UAE,Suite,Direct,280.37,0,280.37
452,2026-04-09,4,147,1,1,Greece,Family,Travel Agency,166.95,0,667.8
453,2026-05-04,10,27,4,0,UAE,Superior,Direct,124.65,0,1246.5
454,2025-04-08,9,43,2,1,Greece,Standard,OTA,61.58,0,554.22
455,2026-02-17,10,121,3,2,Greece,Standard,Corporate,105.24,0,1052.4
456,2025-09-16,7,79,4,0,France,Standard,Travel Agency,58.88,0,412.16
457,2026-02-21,14,1,2,0,Portugal,Suite,Corporate,237.81,0,3329.34
458,2025-11-17,11,60,2,1,Portugal,Suite,Direct,253.71,0,2790.81
459,2025-04-18,7,179,1,1,France,Standard,OTA,126.39,0,884.73
460,2026-06-17,12,31,2,0,Portugal,Standard,Direct,85.61,0,1027.32
461,2026-03-11,8,43,4,2,Portugal,Superior,Corporate,103.43,1,0.0
462,2026-02-13,1,75,1,1,Turkey,Deluxe,Travel Agency,141.59,1,0.0
463,2026-01-16,10,166,2,0,Turkey,Suite,OTA,264.01,0,2640.1
464,2026-01-16,9,154,2,1,Portugal,Superior,Travel Agency,121.56,0,1094.04
465,2025-05-19,3,134,4,1,Spain,Deluxe,Corporate,166.79,0,500.37
466,2025-07-03,3,120,1,0,Turkey,Superior,OTA,148.2,0,444.6
467,2025-04-07,9,117,2,0,Spain,Suite,Corporate,241.5,0,2173.5
468,2025-06-10,2,89,4,2,Greece,Deluxe,Direct,159.71,0,319.42
469,2025-07-17,5,72,2,2,Turkey,Deluxe,Corporate,141.26,0,706.3
470,2025-09-18,9,138,4,0,Italy,Suite,OTA,220.69,0,1986.21
471,2025-04-16,12,55,2,0,Turkey,Suite,Direct,225.08,0,2700.96
472,2025-05-10,13,133,3,1,UAE,Suite,Travel Agency,180.24,0,2343.12
473,2026-04-30,4,43,1,0,Greece,Standard,OTA,93.44,1,0.0
474,2025-05-27,3,121,1,0,Italy,Standard,OTA,90.7,0,272.1
475,2026-06-08,13,112,2,1,UAE,Deluxe,Direct,162.88,0,2117.44
476,2025-09-04,9,100,2,1,Portugal,Deluxe,Travel Agency,129.14,0,1162.26
477,2026-06-19,6,135,1,2,Greece,Superior,Travel Agency,95.48,1,0.0
478,2025-05-27,14,111,3,1,Portugal,Deluxe,Direct,134.72,0,1886.08
479,2026-03-22,11,89,2,0,UAE,Family,Travel Agency,202.92,0,2232.12
480,2026-03-11,4,157,3,0,Egypt,Deluxe,OTA,154.66,0,618.64
481,2025-01-11,4,113,2,2,Greece,Standard,Travel Agency,81.23,0,324.92
482,2025-12-03,2,94,2,2,Spain,Suite,Travel Agency,259.22,1,0.0
483,2025-02-04,11,70,4,1,Egypt,Standard,Travel Agency,64.79,0,712.69
484,2025-10-08,11,14,3,0,Portugal,Suite,Corporate,249.08,0,2739.88
485,2026-05-18,3,121,4,2,Italy,Standard,Travel Agency,130.38,0,391.14
486,2025-01-30,10,39,4,0,France,Standard,Corporate,112.27,0,1122.7
487,2025-05-03,1,113,4,0,UAE,Standard,Travel Agency,88.69,0,88.69
488,2025-07-18,11,157,4,0,UAE,Deluxe,OTA,152.17,0,1673.87
489,2026-01-11,9,3,4,1,Egypt,Standard,Direct,92.66,0,833.94
490,2025-07-17,14,128,2,0,Italy,Superior,Corporate,146.18,0,2046.52
491,2025-02-15,5,155,2,2,Egypt,Superior,Direct,144.06,0,720.3
492,2025-11-15,5,143,2,0,UAE,Family,Direct,216.02,0,1080.1
493,2026-04-20,2,29,1,0,Italy,Superior,Travel Agency,116.07,0,232.14
494,2025-01-21,13,43,1,0,UAE,Family,Direct,122.95,0,1598.35
495,2025-09-10,5,174,4,0,France,Deluxe,Direct,198.09,0,990.45
496,2026-01-24,12,73,2,0,France,Suite,Travel Agency,220.63,0,2647.56
497,2026-02-28,4,48,2,0,France,Deluxe,Travel Agency,100.61,0,402.44
498,2026-03-27,5,23,2,0,UAE,Deluxe,Corporate,168.78,0,843.9
499,2025-06-24,1,149,2,0,Greece,Family,Travel Agency,123.37,0,123.37
500,2025-10-23,4,87,4,2,Turkey,Standard,OTA,80.71,1,0.0
501,2025-09-22,4,119,2,0,Italy,Suite,OTA,188.05,0,752.2
502,2026-05-02,3,119,3,0,UAE,Suite,Corporate,231.99,1,0.0
503,2025-02-04,6,179,1,0,Spain,Superior,Corporate,151.08,0,906.48
504,2026-05-02,6,86,4,0,France,Deluxe,Travel Agency,159.02,1,0.0
505,2025-06-16,8,139,2,0,Portugal,Suite,Corporate,240.45,0,1923.6
506,2026-03-22,12,102,2,0,Turkey,Deluxe,Travel Agency,161.82,0,1941.84
507,2026-05-10,11,102,2,0,Greece,Suite,Direct,172.39,1,0.0
508,2026-03-08,7,68,3,1,Spain,Superior,OTA,94.25,1,0.0
509,2025-11-04,10,178,3,0,France,Superior,Travel Agency,97.79,0,977.9
510,2025-02-25,2,79,2,0,Portugal,Family,OTA,190.83,0,381.66
511,2026-04-17,1,168,2,0,France,Deluxe,Travel Agency,125.38,1,0.0
512,2025-03-24,3,60,2,1,Italy,Superior,OTA,114.97,1,0.0
513,2026-01-19,1,122,2,0,Italy,Family,Corporate,173.02,0,173.02
514,2025-08-06,8,171,2,1,Greece,Standard,Corporate,65.52,0,524.16
515,2025-05-12,6,34,2,0,Turkey,Family,Corporate,162.06,0,972.36
516,2025-03-15,6,125,4,2,Spain,Superior,OTA,107.8,0,646.8
517,2025-08-29,6,92,2,2,Spain,Suite,Corporate,193.7,0,1162.2
518,2025-03-21,11,58,2,1,Greece,Standard,OTA,99.59,1,0.0
519,2025-11-06,7,23,2,1,France,Family,OTA,155.47,0,1088.29
520,2025-10-19,5,99,4,1,Spain,Deluxe,Corporate,143.5,0,717.5
521,2025-07-03,3,101,4,2,Italy,Family,Direct,214.96,0,644.88
522,2025-12-21,11,25,4,1,Spain,Superior,Travel Agency,130.05,0,1430.55
523,2025-05-12,10,129,2,1,Spain,Family,Corporate,146.22,0,1462.2
524,2026-03-09,13,13,2,1,Turkey,Standard,Corporate,45.0,0,585.0
525,2026-05-30,6,121,4,0,UAE,Standard,OTA,92.92,1,0.0
526,2026-03-11,9,98,4,0,France,Standard,Travel Agency,74.46,0,670.14
527,2025-09-22,4,131,3,1,Egypt,Standard,Corporate,85.12,0,340.48
528,2025-10-16,1,31,2,1,UAE,Standard,Travel Agency,99.15,0,99.15
529,2025-09-16,7,86,4,0,Spain,Suite,Travel Agency,263.31,0,1843.17
530,2025-07-03,5,91,2,0,Portugal,Deluxe,Travel Agency,139.62,0,698.1
531,2025-02-06,10,28,2,0,Egypt,Superior,OTA,107.39,0,1073.9
532,2025-03-28,9,24,2,0,Portugal,Family,Travel Agency,184.83,1,0.0
533,2025-12-20,8,176,3,0,Portugal,Standard,Direct,91.51,0,732.08
534,2025-12-01,6,9,2,2,Italy,Family,Direct,179.87,0,1079.22
535,2025-12-12,11,77,2,1,Spain,Superior,Travel Agency,146.55,0,1612.05
536,2025-03-23,14,110,1,0,Turkey,Deluxe,OTA,161.22,0,2257.08
537,2025-02-20,6,146,2,0,Egypt,Deluxe,OTA,168.75,0,1012.5
538,2025-10-11,9,171,1,2,Egypt,Superior,Travel Agency,116.98,0,1052.82
539,2025-10-07,1,104,2,0,Egypt,Superior,Travel Agency,85.21,0,85.21
540,2025-10-01,8,153,4,0,Italy,Superior,OTA,94.18,0,753.44
541,2025-01-19,12,83,2,0,Turkey,Suite,Corporate,210.27,0,2523.24
542,2026-03-07,11,152,2,2,Egypt,Family,Direct,201.35,0,2214.85
543,2025-12-18,6,81,2,1,France,Family,Corporate,136.56,0,819.36
544,2025-08-04,9,178,2,1,Turkey,Family,Direct,171.38,1,0.0
545,2025-03-22,11,124,3,0,Italy,Superior,Travel Agency,100.92,0,1110.12
546,2025-11-08,5,80,2,1,Spain,Superior,OTA,59.81,0,299.05
547,2025-12-27,10,110,2,0,Turkey,Suite,Corporate,230.29,0,2302.9
548,2025-08-29,7,137,2,1,Italy,Standard,Corporate,72.36,0,506.52
549,2025-08-12,4,28,3,0,France,Superior,Corporate,151.97,1,0.0
550,2026-02-23,6,55,2,2,Turkey,Deluxe,Travel Agency,102.21,1,0.0
551,2025-04-19,11,175,4,0,Egypt,Superior,Corporate,142.78,0,1570.58
552,2026-05-22,13,118,2,1,France,Superior,Corporate,104.39,1,0.0
553,2025-10-23,1,136,2,1,France,Standard,Corporate,101.49,0,101.49
554,2026-03-05,7,105,2,0,Greece,Superior,Direct,112.0,0,784.0
555,2026-02-23,1,83,3,0,France,Suite,Corporate,212.53,0,212.53
556,2025-04-04,6,5,4,2,Egypt,Suite,OTA,275.51,0,1653.06
557,2025-06-15,8,94,4,0,France,Family,OTA,205.87,0,1646.96
558,2025-11-27,3,75,1,0,Greece,Suite,Corporate,214.2,0,642.6
559,2026-04-16,4,175,3,1,Greece,Superior,Corporate,124.89,0,499.56
560,2026-05-28,11,28,3,0,France,Superior,Corporate,95.25,1,0.0
561,2025-03-13,1,8,4,1,Portugal,Family,Direct,137.49,0,137.49
562,2026-03-04,5,137,1,2,Spain,Family,Corporate,155.53,0,777.65
563,2025-03-03,5,101,4,0,UAE,Family,Corporate,208.78,0,1043.9
564,2026-03-15,13,31,1,0,Turkey,Suite,Direct,262.15,0,3407.95
565,2025-06-23,6,105,4,0,France,Superior,Corporate,102.64,0,615.84
566,2025-08-04,5,24,2,0,Portugal,Family,OTA,208.91,1,0.0
567,2025-09-24,6,75,4,1,UAE,Family,Travel Agency,203.65,0,1221.9
568,2025-10-09,10,9,2,0,Turkey,Standard,OTA,60.57,0,605.7
569,2026-01-15,10,92,4,0,Turkey,Superior,Travel Agency,150.74,0,1507.4
570,2026-05-02,12,112,4,0,France,Superior,OTA,100.68,1,0.0
571,2025-10-27,14,98,2,0,Spain,Superior,Travel Agency,103.93,0,1455.02
572,2025-06-01,10,3,2,0,Egypt,Family,OTA,127.75,0,1277.5
573,2025-12-19,11,39,3,2,UAE,Suite,Travel Agency,224.81,0,2472.91
574,2026-01-23,14,124,4,0,Portugal,Superior,Corporate,106.57,0,1491.98
575,2026-01-24,1,171,1,0,Greece,Deluxe,OTA,157.69,0,157.69
576,2025-08-18,3,71,3,0,Greece,Deluxe,Corporate,122.61,0,367.83
577,2026-04-16,10,163,1,2,Greece,Superior,Travel Agency,91.62,0,916.2
578,2025-02-03,7,160,1,0,Italy,Deluxe,Direct,191.41,1,0.0
579,2025-02-27,8,145,3,0,Greece,Deluxe,OTA,176.76,1,0.0
580,2025-09-08,4,176,4,1,France,Standard,Travel Agency,111.8,0,447.2
581,2025-10-12,2,48,4,0,France,Suite,Travel Agency,238.6,0,477.2
582,2025-03-04,4,58,2,2,Portugal,Family,Direct,183.45,0,733.8
583,2025-02-22,6,162,1,0,Portugal,Standard,Corporate,95.47,0,572.82
584,2025-03-27,8,50,1,2,Greece,Suite,Corporate,280.96,0,2247.68
585,2025-11-04,10,2,3,1,Italy,Family,OTA,137.03,0,1370.3
586,2026-04-13,1,64,2,2,Turkey,Family,OTA,109.23,0,109.23
587,2025-12-03,9,123,3,0,Turkey,Deluxe,OTA,137.13,0,1234.17
588,2025-12-16,5,173,3,2,Turkey,Family,Direct,181.09,0,905.45
589,2025-07-06,8,1,2,2,Portugal,Family,OTA,177.15,0,1417.2
590,2025-07-03,2,110,4,0,Italy,Family,Travel Agency,156.33,0,312.66
591,2025-07-07,4,27,2,0,Turkey,Suite,Travel Agency,253.16,0,1012.64
592,2025-11-24,13,135,2,0,Turkey,Suite,OTA,228.06,1,0.0
593,2025-06-08,6,40,2,1,France,Superior,OTA,110.32,0,661.92
594,2025-11-30,9,121,4,2,Egypt,Deluxe,OTA,162.0,0,1458.0
595,2025-09-27,8,77,2,0,Turkey,Deluxe,Travel Agency,139.18,0,1113.44
596,2025-11-19,8,78,2,2,Egypt,Family,Direct,194.85,0,1558.8
597,2026-02-18,1,104,2,0,Portugal,Deluxe,Direct,174.66,0,174.66
598,2025-07-27,4,169,4,0,Turkey,Deluxe,Direct,132.2,0,528.8
599,2025-11-26,7,97,2,2,Greece,Superior,Corporate,97.9,0,685.3
600,2025-10-08,2,19,2,0,UAE,Family,Corporate,150.84,0,301.68
601,2025-02-17,13,168,2,1,Greece,Deluxe,Corporate,149.77,0,1947.01
602,2025-03-02,2,14,4,0,Turkey,Suite,Travel Agency,247.67,0,495.34
603,2026-03-25,5,28,2,0,Italy,Deluxe,Corporate,195.34,0,976.7
604,2025-06-05,14,38,3,0,Greece,Suite,Direct,231.43,1,0.0
605,2026-03-25,4,83,3,2,Turkey,Suite,Travel Agency,246.96,0,987.84
606,2025-01-23,3,17,4,0,UAE,Family,OTA,162.27,1,0.0
607,2025-07-08,6,119,2,1,UAE,Deluxe,OTA,138.03,0,828.18
608,2025-09-23,5,154,4,0,France,Standard,Corporate,88.99,0,444.95
609,2026-03-14,7,124,1,2,Spain,Suite,Travel Agency,229.58,0,1607.06
610,2025-01-17,10,111,1,2,UAE,Suite,Corporate,238.42,1,0.0
611,2025-10-17,10,85,4,0,Italy,Suite,Direct,249.89,0,2498.9
612,2025-04-26,9,40,3,0,Portugal,Suite,OTA,246.59,0,2219.31
613,2025-03-16,13,175,2,0,Portugal,Family,OTA,115.33,0,1499.29
614,2025-12-05,2,46,4,2,UAE,Family,Corporate,162.6,0,325.2
615,2025-01-22,7,147,2,0,Egypt,Standard,Direct,107.43,0,752.01
616,2025-08-19,6,109,2,0,Greece,Suite,Travel Agency,200.86,0,1205.16
617,2026-06-30,8,167,4,0,UAE,Suite,OTA,164.81,0,1318.48
618,2025-07-13,13,37,2,0,France,Standard,Direct,94.28,0,1225.64
619,2025-02-10,13,32,3,0,Italy,Deluxe,Travel Agency,156.09,0,2029.17
620,2025-08-24,11,53,2,0,France,Family,Travel Agency,147.74,0,1625.14
621,2025-08-27,4,90,1,0,Portugal,Standard,Corporate,82.76,1,0.0
622,2025-01-27,8,53,2,0,Portugal,Family,Corporate,159.34,0,1274.72
623,2025-07-23,4,97,3,0,Italy,Superior,Direct,122.35,0,489.4
624,2025-06-16,13,53,1,1,UAE,Deluxe,Corporate,78.63,0,1022.19
625,2025-07-15,4,23,3,0,Portugal,Deluxe,Direct,143.59,0,574.36
626,2026-04-13,1,1,2,1,Egypt,Standard,Travel Agency,66.55,0,66.55
627,2026-01-05,5,16,2,0,Greece,Standard,Corporate,99.95,0,499.75
628,2026-04-28,1,70,4,0,Spain,Superior,OTA,63.52,1,0.0
629,2025-07-01,10,2,2,2,France,Superior,Corporate,111.14,1,0.0
630,2025-02-09,1,152,2,0,UAE,Suite,Corporate,253.96,0,253.96
631,2025-06-11,7,44,2,2,France,Superior,Travel Agency,156.42,0,1094.94
632,2025-04-23,13,41,1,1,Greece,Deluxe,Corporate,137.96,0,1793.48
633,2026-01-18,14,67,3,0,Spain,Standard,Travel Agency,88.11,0,1233.54
634,2025-01-30,8,8,4,0,Egypt,Standard,Corporate,45.0,0,360.0
635,2026-06-22,3,40,1,0,UAE,Superior,Direct,109.86,0,329.58
636,2026-03-06,2,28,2,1,Egypt,Suite,Corporate,269.46,0,538.92
637,2025-05-18,14,154,4,0,Turkey,Family,Corporate,221.72,0,3104.08
638,2025-09-21,3,82,4,2,UAE,Suite,Direct,250.49,0,751.47
639,2026-05-05,8,146,2,0,Greece,Suite,OTA,200.73,0,1605.84
640,2025-05-27,4,168,1,0,Egypt,Deluxe,Direct,183.89,0,735.56
641,2025-09-13,4,64,2,0,UAE,Family,Travel Agency,135.92,0,543.68
642,2025-05-15,6,108,2,0,Spain,Family,Direct,145.51,0,873.06
643,2025-07-22,3,3,2,0,Greece,Superior,Corporate,146.33,0,438.99
644,2025-11-27,1,146,2,1,UAE,Superior,Corporate,108.04,0,108.04
645,2026-04-08,4,116,3,0,Portugal,Standard,Travel Agency,65.25,0,261.0
646,2026-06-11,6,86,2,0,UAE,Family,Corporate,192.47,0,1154.82
647,2025-04-09,11,87,3,0,Italy,Deluxe,Corporate,154.11,0,1695.21
648,2025-01-27,9,32,1,0,Portugal,Standard,Direct,134.91,0,1214.19
649,2025-10-30,3,88,2,1,Egypt,Suite,Direct,266.88,0,800.64
650,2026-06-01,3,101,3,0,France,Superior,Direct,115.27,0,345.81
651,2025-07-23,12,90,3,2,France,Suite,Direct,245.85,0,2950.2
652,2026-06-30,6,138,2,2,France,Deluxe,OTA,175.89,0,1055.34
653,2025-04-13,11,42,4,2,Greece,Superior,Corporate,107.71,0,1184.81
654,2025-07-27,5,12,2,0,Egypt,Suite,Corporate,217.81,0,1089.05
655,2026-05-03,8,82,2,0,Spain,Standard,Travel Agency,98.99,0,791.92
656,2025-11-16,4,156,3,0,Spain,Family,OTA,167.71,0,670.84
657,2025-05-28,8,41,2,1,France,Family,Corporate,182.27,0,1458.16
658,2025-07-18,4,89,1,0,Turkey,Superior,Corporate,60.11,0,240.44
659,2025-05-07,12,149,4,0,Greece,Family,OTA,171.7,0,2060.4
660,2025-10-10,13,83,1,0,Turkey,Suite,Direct,226.91,0,2949.83
661,2026-04-28,4,169,2,0,Italy,Suite,Corporate,189.46,0,757.84
662,2025-06-07,2,87,2,0,Egypt,Deluxe,Direct,147.47,0,294.94
663,2026-04-23,7,149,2,1,Turkey,Superior,Direct,108.3,0,758.1
664,2025-04-01,12,154,3,0,Greece,Family,Corporate,184.1,0,2209.2
665,2026-03-08,1,163,1,0,Turkey,Deluxe,Travel Agency,178.98,0,178.98
666,2026-03-06,11,64,2,0,Spain,Standard,Corporate,104.33,1,0.0
667,2025-09-06,10,126,2,2,Egypt,Deluxe,Direct,138.56,0,1385.6
668,2026-05-15,9,155,3,1,Egypt,Standard,Direct,84.64,0,761.76
669,2025-04-11,10,24,1,0,UAE,Suite,Corporate,252.72,1,0.0
670,2026-02-08,12,10,2,1,Portugal,Suite,Direct,229.24,0,2750.88
671,2026-02-13,14,160,4,1,Spain,Superior,OTA,72.9,1,0.0
672,2025-01-25,11,84,1,0,Egypt,Standard,Corporate,74.79,0,822.69
673,2025-09-17,6,174,2,0,Greece,Deluxe,Corporate,180.17,0,1081.02
674,2025-02-18,6,117,4,0,France,Superior,Travel Agency,71.82,0,430.92
675,2026-02-15,13,89,2,1,Italy,Deluxe,Travel Agency,125.38,0,1629.94
676,2025-08-22,6,78,1,0,Egypt,Deluxe,Corporate,130.19,0,781.14
677,2025-07-10,13,97,2,0,Portugal,Deluxe,Travel Agency,125.65,0,1633.45
678,2026-03-25,6,40,2,0,Spain,Standard,OTA,97.59,0,585.54
679,2025-11-14,9,179,4,2,Turkey,Suite,OTA,224.25,1,0.0
680,2026-02-12,10,178,1,0,Italy,Standard,Corporate,98.3,0,983.0
681,2025-09-27,3,87,3,0,Egypt,Superior,Corporate,111.11,0,333.33
682,2025-04-17,14,75,3,2,Italy,Deluxe,OTA,106.36,0,1489.04
683,2026-03-30,14,10,2,2,France,Deluxe,Direct,139.77,0,1956.78
