Booking_ID,Booking_Date,Destination,Channel,Booking_Type,Customer_Segment,Supplier,Quantity,Revenue_EUR,Cost_EUR,Status,Profit_EUR,Month,Cancellation_Flag,Year,Month_Name,Month_Number
B0800,2025-10-18,Azerbaijan,B2C,Hotel,Leisure,Supplier C,3,1707.81,1311.46,Completed,396.35,2025-10,0,2025,Oct,10
B0801,2025-12-13,Thailand,B2C,Transfer,Business,Supplier A,2,204.12,161.03,Confirmed,43.09,2025-12,0,2025,Dec,12
B0802,2025-02-21,Italy,B2C,Transfer,Leisure,Supplier D,2,159.0,129.41,Completed,29.59,2025-02,0,2025,Feb,2
B0803,2025-07-03,Azerbaijan,B2B,Transfer,Family,Supplier C,1,120.68,105.46,Completed,15.22,2025-07,0,2025,Jul,7
B0804,2025-03-22,Portugal,B2C,Hotel,Couple,Supplier A,2,1453.81,1266.47,Completed,187.34,2025-03,0,2025,Mar,3
B0805,2025-11-14,Portugal,B2C,Transfer,Business,Supplier B,3,235.71,198.17,Cancelled,37.54,2025-11,1,2025,Nov,11
B0806,2025-09-22,UAE,B2C,Transfer,Family,Supplier C,2,173.18,122.73,Confirmed,50.45,2025-09,0,2025,Sep,9
B0807,2026-05-15,Spain,B2B,Flight,Leisure,Supplier C,2,640.09,497.92,Confirmed,142.17,2026-05,0,2026,May,5
B0808,2026-04-18,France,B2B,Package,Business,Supplier E,1,1460.42,1077.2,Confirmed,383.22,2026-04,0,2026,Apr,4
B0809,2026-02-20,Italy,B2C,Package,Family,Supplier E,2,2144.3,1797.27,Confirmed,347.03,2026-02,0,2026,Feb,2
B0810,2026-02-15,Azerbaijan,B2C,Transfer,Business,Supplier E,1,91.07,77.23,Completed,13.84,2026-02,0,2026,Feb,2
B0811,2026-05-09,Egypt,B2B,Flight,Business,Supplier E,2,751.5,589.94,Completed,161.56,2026-05,0,2026,May,5
B0812,2026-03-22,Azerbaijan,B2C,Package,Business,Supplier A,3,2554.23,1887.15,Completed,667.08,2026-03,0,2026,Mar,3
B0813,2026-05-14,Italy,B2B,Transfer,Leisure,Supplier D,1,53.67,38.89,Cancelled,14.78,2026-05,1,2026,May,5
B0814,2025-11-12,Egypt,B2C,Flight,Couple,Supplier C,2,786.57,655.17,Confirmed,131.4,2025-11,0,2025,Nov,11
B0815,2025-03-04,Italy,B2C,Hotel,Leisure,Supplier B,1,360.16,298.35,Confirmed,61.81,2025-03,0,2025,Mar,3
B0816,2026-04-09,Thailand,B2B,Package,Couple,Supplier B,1,1824.94,1569.88,Confirmed,255.06,2026-04,0,2026,Apr,4
B0817,2025-11-21,Turkey,B2B,Package,Family,Supplier A,3,3178.68,2288.88,Confirmed,889.8,2025-11,0,2025,Nov,11
B0818,2025-01-09,Azerbaijan,B2C,Transfer,Family,Supplier A,1,90.67,67.84,Completed,22.83,2025-01,0,2025,Jan,1
B0819,2025-02-24,Spain,B2C,Package,Family,Supplier A,1,1169.99,922.79,Confirmed,247.2,2025-02,0,2025,Feb,2
B0820,2026-03-19,Azerbaijan,B2B,Transfer,Couple,Supplier D,2,137.1,109.07,Cancelled,28.03,2026-03,1,2026,Mar,3
B0821,2026-03-22,Thailand,B2C,Hotel,Couple,Supplier B,1,537.09,469.11,Confirmed,67.98,2026-03,0,2026,Mar,3
B0822,2026-01-29,UAE,B2C,Transfer,Family,Supplier B,1,88.01,72.34,Confirmed,15.67,2026-01,0,2026,Jan,1
B0823,2025-01-12,Italy,B2C,Flight,Couple,Supplier D,1,384.1,304.91,Completed,79.19,2025-01,0,2025,Jan,1
B0824,2025-03-28,France,B2B,Transfer,Couple,Supplier E,1,114.1,82.45,Confirmed,31.65,2025-03,0,2025,Mar,3
B0825,2026-04-11,Thailand,B2B,Transfer,Couple,Supplier C,1,112.9,81.47,Confirmed,31.43,2026-04,0,2026,Apr,4
B0826,2025-07-10,Egypt,B2B,Flight,Business,Supplier E,1,373.03,262.3,Confirmed,110.73,2025-07,0,2025,Jul,7
B0827,2026-02-25,Thailand,B2C,Package,Leisure,Supplier E,2,2571.3,1961.02,Confirmed,610.28,2026-02,0,2026,Feb,2
B0828,2026-01-13,Italy,B2C,Transfer,Business,Supplier E,1,136.2,95.37,Confirmed,40.83,2026-01,0,2026,Jan,1
B0829,2026-04-22,Thailand,B2C,Flight,Business,Supplier D,1,334.76,285.37,Confirmed,49.39,2026-04,0,2026,Apr,4
B0830,2025-11-16,Azerbaijan,B2B,Flight,Leisure,Supplier D,2,649.12,559.37,Completed,89.75,2025-11,0,2025,Nov,11
B0831,2026-06-09,Portugal,B2B,Package,Family,Supplier C,1,1171.88,904.27,Confirmed,267.61,2026-06,0,2026,Jun,6
B0832,2025-06-21,Spain,B2B,Package,Leisure,Supplier D,3,5314.36,3782.89,Confirmed,1531.47,2025-06,0,2025,Jun,6
B0833,2025-06-23,Azerbaijan,B2B,Flight,Leisure,Supplier C,2,621.5,518.67,Confirmed,102.83,2025-06,0,2025,Jun,6
B0834,2025-03-26,France,B2B,Flight,Family,Supplier B,3,518.31,368.21,Completed,150.1,2025-03,0,2025,Mar,3
B0835,2025-10-15,Turkey,B2C,Package,Leisure,Supplier E,1,1257.31,1098.01,Confirmed,159.3,2025-10,0,2025,Oct,10
B0836,2025-06-04,Portugal,B2C,Package,Family,Supplier B,2,2661.49,2038.23,Confirmed,623.26,2025-06,0,2025,Jun,6
B0837,2025-07-05,Thailand,B2B,Flight,Leisure,Supplier B,3,859.15,697.66,Completed,161.49,2025-07,0,2025,Jul,7
B0838,2025-06-07,Portugal,B2B,Transfer,Business,Supplier D,1,86.55,69.59,Confirmed,16.96,2025-06,0,2025,Jun,6
B0839,2025-08-04,Azerbaijan,B2C,Package,Family,Supplier A,1,1424.38,1096.59,Completed,327.79,2025-08,0,2025,Aug,8
B0840,2025-06-21,Portugal,B2B,Transfer,Family,Supplier D,3,375.98,280.78,Confirmed,95.2,2025-06,0,2025,Jun,6
B0841,2025-08-28,Egypt,B2B,Transfer,Family,Supplier B,3,266.33,208.96,Completed,57.37,2025-08,0,2025,Aug,8
B0842,2026-03-22,Spain,B2B,Package,Couple,Supplier C,3,4239.68,3507.87,Confirmed,731.81,2026-03,0,2026,Mar,3
B0843,2025-02-12,Italy,B2B,Package,Family,Supplier C,1,957.7,693.54,Completed,264.16,2025-02,0,2025,Feb,2
B0844,2025-10-01,Italy,B2B,Package,Couple,Supplier B,3,5944.02,4727.51,Confirmed,1216.51,2025-10,0,2025,Oct,10
B0845,2025-07-19,Thailand,B2C,Package,Family,Supplier E,1,1958.26,1397.66,Confirmed,560.6,2025-07,0,2025,Jul,7
B0846,2025-01-09,Italy,B2B,Flight,Leisure,Supplier E,1,320.61,271.0,Confirmed,49.61,2025-01,0,2025,Jan,1
B0847,2026-04-02,UAE,B2B,Hotel,Family,Supplier B,1,205.57,145.52,Confirmed,60.05,2026-04,0,2026,Apr,4
B0848,2025-01-25,Azerbaijan,B2C,Flight,Business,Supplier E,1,457.4,356.86,Confirmed,100.54,2025-01,0,2025,Jan,1
B0849,2025-05-03,Italy,B2B,Hotel,Business,Supplier A,1,475.1,414.72,Confirmed,60.38,2025-05,0,2025,May,5
B0850,2025-09-17,Turkey,B2C,Transfer,Couple,Supplier C,2,221.31,192.82,Completed,28.49,2025-09,0,2025,Sep,9
B0851,2025-11-28,Turkey,B2C,Hotel,Family,Supplier A,2,596.73,464.65,Cancelled,132.08,2025-11,1,2025,Nov,11
B0852,2026-02-02,UAE,B2B,Flight,Family,Supplier B,2,722.82,515.48,Cancelled,207.34,2026-02,1,2026,Feb,2
B0853,2025-03-13,Portugal,B2B,Hotel,Business,Supplier D,1,604.39,505.46,Confirmed,98.93,2025-03,0,2025,Mar,3
B0854,2025-05-28,Thailand,B2C,Transfer,Leisure,Supplier D,1,95.51,75.06,Completed,20.45,2025-05,0,2025,May,5
B0855,2025-04-16,Spain,B2C,Flight,Family,Supplier D,1,384.49,315.28,Confirmed,69.21,2025-04,0,2025,Apr,4
B0856,2026-05-25,France,B2C,Flight,Couple,Supplier C,1,204.12,163.65,Completed,40.47,2026-05,0,2026,May,5
B0857,2025-12-04,Egypt,B2B,Flight,Couple,Supplier D,2,583.9,409.68,Confirmed,174.22,2025-12,0,2025,Dec,12
B0858,2025-03-13,Thailand,B2C,Hotel,Couple,Supplier D,1,539.89,467.93,Confirmed,71.96,2025-03,0,2025,Mar,3
B0859,2026-01-03,UAE,B2B,Package,Leisure,Supplier A,1,812.36,615.69,Completed,196.67,2026-01,0,2026,Jan,1
B0860,2025-12-15,Italy,B2B,Transfer,Business,Supplier B,3,333.24,276.99,Confirmed,56.25,2025-12,0,2025,Dec,12
B0861,2025-02-10,Egypt,B2B,Hotel,Couple,Supplier A,1,473.97,372.81,Cancelled,101.16,2025-02,1,2025,Feb,2
B0862,2026-05-14,Italy,B2C,Transfer,Business,Supplier A,1,93.24,67.26,Confirmed,25.98,2026-05,0,2026,May,5
B0863,2025-01-26,Azerbaijan,B2B,Hotel,Couple,Supplier A,3,1957.57,1720.28,Confirmed,237.29,2025-01,0,2025,Jan,1
B0864,2025-11-12,Portugal,B2C,Transfer,Leisure,Supplier C,1,90.18,75.48,Confirmed,14.7,2025-11,0,2025,Nov,11
B0865,2025-12-12,Spain,B2C,Transfer,Business,Supplier E,2,265.52,229.76,Completed,35.76,2025-12,0,2025,Dec,12
B0866,2025-06-02,Azerbaijan,B2C,Hotel,Leisure,Supplier B,2,898.43,722.23,Confirmed,176.2,2025-06,0,2025,Jun,6
B0867,2025-01-20,Portugal,B2C,Flight,Business,Supplier A,1,258.66,207.32,Confirmed,51.34,2025-01,0,2025,Jan,1
B0868,2025-02-21,Turkey,B2B,Flight,Business,Supplier E,1,390.84,319.78,Confirmed,71.06,2025-02,0,2025,Feb,2
B0869,2025-04-19,Italy,B2C,Transfer,Leisure,Supplier B,2,190.76,141.12,Confirmed,49.64,2025-04,0,2025,Apr,4
B0870,2025-12-12,Egypt,B2C,Package,Business,Supplier C,1,916.12,647.22,Confirmed,268.9,2025-12,0,2025,Dec,12
B0871,2025-02-16,Azerbaijan,B2B,Hotel,Leisure,Supplier A,1,478.46,416.78,Cancelled,61.68,2025-02,1,2025,Feb,2
B0872,2025-05-25,Egypt,B2B,Hotel,Business,Supplier D,1,643.77,501.23,Cancelled,142.54,2025-05,1,2025,May,5
B0873,2025-02-11,France,B2B,Flight,Business,Supplier A,2,929.8,698.14,Confirmed,231.66,2025-02,0,2025,Feb,2
B0874,2025-03-24,Spain,B2C,Flight,Leisure,Supplier E,1,329.35,283.55,Completed,45.8,2025-03,0,2025,Mar,3
B0875,2026-03-03,Portugal,B2C,Hotel,Business,Supplier C,3,1534.21,1289.45,Confirmed,244.76,2026-03,0,2026,Mar,3
B0876,2026-04-07,Egypt,B2C,Hotel,Leisure,Supplier E,1,679.35,536.39,Confirmed,142.96,2026-04,0,2026,Apr,4
B0877,2026-05-27,Azerbaijan,B2B,Flight,Family,Supplier D,1,207.79,157.85,Completed,49.94,2026-05,0,2026,May,5
B0878,2025-08-30,Greece,B2C,Flight,Family,Supplier E,3,1057.74,779.84,Confirmed,277.9,2025-08,0,2025,Aug,8
B0879,2025-08-13,Portugal,B2B,Hotel,Leisure,Supplier B,1,146.24,123.71,Completed,22.53,2025-08,0,2025,Aug,8
B0880,2025-06-02,Portugal,B2C,Transfer,Business,Supplier A,1,100.29,76.2,Completed,24.09,2025-06,0,2025,Jun,6
B0881,2026-01-08,Turkey,B2B,Hotel,Family,Supplier C,3,1928.55,1402.61,Completed,525.94,2026-01,0,2026,Jan,1
B0882,2026-04-10,Spain,B2C,Flight,Business,Supplier B,1,426.85,340.22,Confirmed,86.63,2026-04,0,2026,Apr,4
B0883,2026-05-12,Thailand,B2C,Flight,Business,Supplier D,3,824.48,596.11,Completed,228.37,2026-05,0,2026,May,5
B0884,2025-11-30,Egypt,B2B,Hotel,Business,Supplier A,1,527.67,369.37,Confirmed,158.3,2025-11,0,2025,Nov,11
B0885,2025-08-22,Italy,B2B,Hotel,Business,Supplier D,1,437.83,383.17,Confirmed,54.66,2025-08,0,2025,Aug,8
B0886,2025-03-17,Portugal,B2C,Transfer,Couple,Supplier B,1,95.91,72.39,Confirmed,23.52,2025-03,0,2025,Mar,3
B0887,2026-04-11,France,B2B,Transfer,Business,Supplier D,1,113.07,94.25,Completed,18.82,2026-04,0,2026,Apr,4
B0888,2026-01-03,Turkey,B2B,Hotel,Business,Supplier A,3,1098.91,852.83,Confirmed,246.08,2026-01,0,2026,Jan,1
B0889,2025-03-03,Turkey,B2C,Hotel,Couple,Supplier D,2,1441.1,1220.64,Confirmed,220.46,2025-03,0,2025,Mar,3
B0890,2025-06-25,UAE,B2B,Hotel,Business,Supplier E,1,391.65,300.31,Completed,91.34,2025-06,0,2025,Jun,6
B0891,2025-08-24,Italy,B2B,Transfer,Business,Supplier E,2,158.21,127.57,Cancelled,30.64,2025-08,1,2025,Aug,8
B0892,2026-04-19,Turkey,B2B,Flight,Business,Supplier B,1,447.44,319.53,Confirmed,127.91,2026-04,0,2026,Apr,4
B0893,2026-03-21,Azerbaijan,B2C,Hotel,Leisure,Supplier D,1,414.44,348.34,Cancelled,66.1,2026-03,1,2026,Mar,3
B0894,2025-02-11,Portugal,B2B,Flight,Couple,Supplier D,1,366.82,319.65,Confirmed,47.17,2025-02,0,2025,Feb,2
B0895,2026-04-09,Portugal,B2C,Hotel,Leisure,Supplier D,1,638.35,480.92,Completed,157.43,2026-04,0,2026,Apr,4
B0896,2025-05-16,UAE,B2C,Package,Leisure,Supplier A,2,1447.84,1211.29,Confirmed,236.55,2025-05,0,2025,May,5
B0897,2025-11-09,France,B2C,Transfer,Couple,Supplier D,1,148.08,113.5,Completed,34.58,2025-11,0,2025,Nov,11
B0898,2026-02-20,France,B2B,Package,Leisure,Supplier A,2,4676.94,3970.49,Completed,706.45,2026-02,0,2026,Feb,2
B0899,2025-12-07,Thailand,B2B,Flight,Couple,Supplier C,3,873.8,756.52,Completed,117.28,2025-12,0,2025,Dec,12
B0900,2025-08-01,Italy,B2C,Package,Family,Supplier A,1,1878.32,1561.29,Completed,317.03,2025-08,0,2025,Aug,8
B0901,2026-01-28,UAE,B2C,Transfer,Family,Supplier C,1,117.32,86.25,Confirmed,31.07,2026-01,0,2026,Jan,1
B0902,2025-03-10,Thailand,B2C,Hotel,Family,Supplier B,3,1340.01,1018.96,Completed,321.05,2025-03,0,2025,Mar,3
B0903,2025-04-27,Portugal,B2C,Hotel,Family,Supplier C,1,606.45,503.88,Cancelled,102.57,2025-04,1,2025,Apr,4
B0904,2026-05-31,Egypt,B2C,Package,Leisure,Supplier C,1,1522.63,1325.41,Confirmed,197.22,2026-05,0,2026,May,5
B0905,2026-04-09,Portugal,B2B,Flight,Family,Supplier D,3,666.55,560.91,Completed,105.64,2026-04,0,2026,Apr,4
B0906,2026-01-12,Italy,B2B,Hotel,Leisure,Supplier A,2,962.94,740.68,Confirmed,222.26,2026-01,0,2026,Jan,1
B0907,2025-07-03,Turkey,B2C,Flight,Business,Supplier C,1,184.0,152.15,Completed,31.85,2025-07,0,2025,Jul,7
B0908,2025-06-01,Portugal,B2C,Hotel,Leisure,Supplier C,2,972.03,776.03,Completed,196.0,2025-06,0,2025,Jun,6
B0909,2025-05-16,Portugal,B2B,Package,Couple,Supplier A,1,1252.47,1038.7,Completed,213.77,2025-05,0,2025,May,5
B0910,2025-07-13,Italy,B2C,Flight,Family,Supplier D,3,782.51,573.01,Completed,209.5,2025-07,0,2025,Jul,7
B0911,2025-12-18,UAE,B2B,Transfer,Couple,Supplier C,3,113.16,81.89,Completed,31.27,2025-12,0,2025,Dec,12
B0912,2025-05-16,Turkey,B2B,Hotel,Business,Supplier D,1,705.89,514.11,Confirmed,191.78,2025-05,0,2025,May,5
B0913,2025-10-23,Spain,B2B,Hotel,Family,Supplier D,1,644.85,529.48,Completed,115.37,2025-10,0,2025,Oct,10
B0914,2025-06-14,Thailand,B2C,Package,Business,Supplier B,1,1112.8,829.13,Cancelled,283.67,2025-06,1,2025,Jun,6
B0915,2025-09-01,Italy,B2B,Flight,Business,Supplier D,1,428.59,369.91,Confirmed,58.68,2025-09,0,2025,Sep,9
B0916,2026-01-14,France,B2C,Hotel,Family,Supplier C,1,579.5,475.96,Confirmed,103.54,2026-01,0,2026,Jan,1
B0917,2026-01-17,Portugal,B2B,Hotel,Leisure,Supplier A,2,542.87,409.99,Confirmed,132.88,2026-01,0,2026,Jan,1
B0918,2026-05-27,France,B2B,Transfer,Business,Supplier A,3,317.61,257.85,Confirmed,59.76,2026-05,0,2026,May,5
B0919,2026-06-04,UAE,B2B,Package,Family,Supplier E,1,1029.76,733.5,Completed,296.26,2026-06,0,2026,Jun,6
B0920,2026-03-29,UAE,B2B,Flight,Leisure,Supplier B,3,1372.27,1031.17,Confirmed,341.1,2026-03,0,2026,Mar,3
B0921,2025-04-30,Turkey,B2B,Flight,Business,Supplier D,1,219.96,156.21,Confirmed,63.75,2025-04,0,2025,Apr,4
B0922,2025-04-05,UAE,B2C,Flight,Business,Supplier C,1,430.73,374.74,Cancelled,55.99,2025-04,1,2025,Apr,4
B0923,2025-01-24,Italy,B2C,Transfer,Couple,Supplier B,2,249.45,183.55,Confirmed,65.9,2025-01,0,2025,Jan,1
B0924,2025-11-22,Azerbaijan,B2B,Flight,Couple,Supplier B,2,899.57,751.29,Confirmed,148.28,2025-11,0,2025,Nov,11
B0925,2026-01-14,Egypt,B2C,Package,Family,Supplier C,1,912.68,709.85,Completed,202.83,2026-01,0,2026,Jan,1
B0926,2025-11-12,Portugal,B2C,Flight,Couple,Supplier D,2,468.48,333.63,Confirmed,134.85,2025-11,0,2025,Nov,11
B0927,2025-10-23,France,B2B,Transfer,Business,Supplier E,3,266.61,222.04,Completed,44.57,2025-10,0,2025,Oct,10
B0928,2025-03-30,France,B2B,Hotel,Couple,Supplier E,1,400.26,310.64,Confirmed,89.62,2025-03,0,2025,Mar,3
B0929,2025-03-09,Azerbaijan,B2C,Transfer,Leisure,Supplier D,1,55.19,40.67,Confirmed,14.52,2025-03,0,2025,Mar,3
B0930,2026-03-01,France,B2C,Transfer,Business,Supplier B,2,155.42,116.31,Confirmed,39.11,2026-03,0,2026,Mar,3
B0931,2025-10-24,Thailand,B2C,Transfer,Family,Supplier E,1,100.51,81.28,Confirmed,19.23,2025-10,0,2025,Oct,10
B0932,2026-05-21,Thailand,B2C,Transfer,Leisure,Supplier A,1,96.84,69.11,Completed,27.73,2026-05,0,2026,May,5
B0933,2025-09-26,Turkey,B2C,Transfer,Family,Supplier D,1,80.46,65.0,Cancelled,15.46,2025-09,1,2025,Sep,9
B0934,2026-05-19,Greece,B2C,Flight,Family,Supplier D,1,295.66,241.47,Confirmed,54.19,2026-05,0,2026,May,5
B0935,2026-01-06,Azerbaijan,B2B,Transfer,Family,Supplier D,1,116.58,96.43,Cancelled,20.15,2026-01,1,2026,Jan,1
B0936,2026-01-18,Thailand,B2B,Flight,Business,Supplier E,1,217.12,164.21,Confirmed,52.91,2026-01,0,2026,Jan,1
B0937,2025-05-30,UAE,B2C,Transfer,Family,Supplier B,1,122.07,106.25,Confirmed,15.82,2025-05,0,2025,May,5
B0938,2025-10-07,UAE,B2B,Transfer,Leisure,Supplier C,1,102.22,74.4,Completed,27.82,2025-10,0,2025,Oct,10
B0939,2026-06-27,Italy,B2C,Hotel,Leisure,Supplier E,1,623.38,459.1,Cancelled,164.28,2026-06,1,2026,Jun,6
B0940,2025-11-27,UAE,B2B,Package,Family,Supplier A,3,4107.62,3393.74,Completed,713.88,2025-11,0,2025,Nov,11
B0941,2025-12-27,France,B2C,Flight,Family,Supplier C,2,598.89,482.06,Confirmed,116.83,2025-12,0,2025,Dec,12
B0942,2026-02-26,UAE,B2C,Hotel,Business,Supplier B,3,1600.28,1249.89,Completed,350.39,2026-02,0,2026,Feb,2
B0943,2025-08-15,Greece,B2B,Flight,Couple,Supplier A,1,420.74,308.8,Completed,111.94,2025-08,0,2025,Aug,8
B0944,2025-05-15,Spain,B2B,Transfer,Family,Supplier C,1,86.11,75.42,Confirmed,10.69,2025-05,0,2025,May,5
B0945,2026-03-29,Azerbaijan,B2C,Package,Family,Supplier A,1,1241.76,889.94,Completed,351.82,2026-03,0,2026,Mar,3
B0946,2025-08-16,France,B2C,Hotel,Family,Supplier B,1,513.64,444.1,Confirmed,69.54,2025-08,0,2025,Aug,8
B0947,2025-05-14,Italy,B2C,Transfer,Leisure,Supplier A,2,166.76,138.45,Confirmed,28.31,2025-05,0,2025,May,5
B0948,2026-03-18,Spain,B2C,Hotel,Leisure,Supplier E,3,891.26,718.45,Cancelled,172.81,2026-03,1,2026,Mar,3
B0949,2025-03-02,Portugal,B2B,Flight,Leisure,Supplier A,1,204.21,169.19,Confirmed,35.02,2025-03,0,2025,Mar,3
B0950,2025-01-11,Italy,B2C,Flight,Business,Supplier B,1,381.8,280.95,Completed,100.85,2025-01,0,2025,Jan,1
B0951,2025-01-30,Italy,B2B,Hotel,Family,Supplier C,1,421.49,315.59,Confirmed,105.9,2025-01,0,2025,Jan,1
B0952,2026-05-28,Azerbaijan,B2C,Hotel,Leisure,Supplier E,1,435.59,309.82,Confirmed,125.77,2026-05,0,2026,May,5
B0953,2026-06-26,Greece,B2B,Hotel,Business,Supplier E,1,643.13,528.08,Confirmed,115.05,2026-06,0,2026,Jun,6
B0954,2025-04-12,Greece,B2B,Transfer,Business,Supplier D,1,134.56,117.24,Completed,17.32,2025-04,0,2025,Apr,4
B0955,2025-07-05,UAE,B2B,Transfer,Business,Supplier E,1,108.29,93.98,Confirmed,14.31,2025-07,0,2025,Jul,7
B0956,2026-02-22,Italy,B2C,Package,Couple,Supplier A,3,4245.6,3124.98,Cancelled,1120.62,2026-02,1,2026,Feb,2
B0957,2025-05-20,Portugal,B2B,Package,Leisure,Supplier A,1,1554.2,1233.82,Confirmed,320.38,2025-05,0,2025,May,5
B0958,2026-05-21,Italy,B2B,Transfer,Couple,Supplier E,1,118.6,90.94,Completed,27.66,2026-05,0,2026,May,5
B0959,2026-03-31,Greece,B2B,Transfer,Couple,Supplier B,1,123.54,92.46,Confirmed,31.08,2026-03,0,2026,Mar,3
B0960,2026-05-03,UAE,B2C,Hotel,Couple,Supplier A,2,1794.84,1545.65,Cancelled,249.19,2026-05,1,2026,May,5
B0961,2026-03-25,Thailand,B2C,Flight,Business,Supplier D,2,598.63,486.95,Confirmed,111.68,2026-03,0,2026,Mar,3
B0962,2025-04-15,France,B2B,Flight,Business,Supplier C,1,450.21,372.32,Confirmed,77.89,2025-04,0,2025,Apr,4
B0963,2026-02-18,Italy,B2B,Hotel,Couple,Supplier C,3,2523.8,2192.0,Confirmed,331.8,2026-02,0,2026,Feb,2
B0964,2025-10-07,Egypt,B2B,Package,Couple,Supplier D,3,2945.01,2498.7,Confirmed,446.31,2025-10,0,2025,Oct,10
B0965,2025-10-13,France,B2C,Transfer,Leisure,Supplier C,2,169.4,127.76,Confirmed,41.64,2025-10,0,2025,Oct,10
B0966,2026-05-25,Greece,B2C,Hotel,Leisure,Supplier A,1,533.13,378.58,Confirmed,154.55,2026-05,0,2026,May,5
B0967,2026-05-26,Spain,B2B,Hotel,Family,Supplier B,1,465.44,380.7,Confirmed,84.74,2026-05,0,2026,May,5
B0968,2025-04-09,Italy,B2B,Transfer,Business,Supplier C,2,266.8,194.42,Confirmed,72.38,2025-04,0,2025,Apr,4
B0969,2026-05-18,Thailand,B2B,Package,Leisure,Supplier A,2,3053.26,2584.71,Completed,468.55,2026-05,0,2026,May,5
B0970,2025-05-02,Egypt,B2B,Transfer,Couple,Supplier D,2,208.09,149.8,Confirmed,58.29,2025-05,0,2025,May,5
B0971,2025-02-06,Spain,B2B,Hotel,Business,Supplier D,2,751.85,595.99,Confirmed,155.86,2025-02,0,2025,Feb,2
B0972,2025-05-18,Turkey,B2B,Transfer,Leisure,Supplier E,2,146.09,111.65,Confirmed,34.44,2025-05,0,2025,May,5
B0973,2026-04-27,Portugal,B2C,Hotel,Couple,Supplier C,2,1225.72,925.91,Completed,299.81,2026-04,0,2026,Apr,4
B0974,2026-01-22,Azerbaijan,B2B,Package,Family,Supplier A,1,1441.54,1256.31,Confirmed,185.23,2026-01,0,2026,Jan,1
B0975,2025-02-16,France,B2B,Package,Leisure,Supplier C,2,2560.13,2225.78,Completed,334.35,2025-02,0,2025,Feb,2
B0976,2025-04-10,Egypt,B2B,Package,Couple,Supplier C,1,473.24,340.01,Confirmed,133.23,2025-04,0,2025,Apr,4
B0977,2025-09-08,Greece,B2B,Hotel,Leisure,Supplier A,1,566.49,416.31,Completed,150.18,2025-09,0,2025,Sep,9
B0978,2025-04-28,UAE,B2C,Hotel,Family,Supplier A,2,1982.74,1629.51,Completed,353.23,2025-04,0,2025,Apr,4
B0979,2026-03-09,Azerbaijan,B2B,Transfer,Leisure,Supplier D,3,318.52,248.15,Cancelled,70.37,2026-03,1,2026,Mar,3
B0980,2025-01-23,UAE,B2B,Transfer,Family,Supplier E,1,111.14,81.01,Completed,30.13,2025-01,0,2025,Jan,1
B0981,2026-05-16,Italy,B2B,Hotel,Couple,Supplier E,1,623.99,462.58,Confirmed,161.41,2026-05,0,2026,May,5
B0982,2025-06-20,Azerbaijan,B2B,Package,Couple,Supplier B,2,1856.92,1355.09,Confirmed,501.83,2025-06,0,2025,Jun,6
B0983,2025-03-19,Thailand,B2B,Hotel,Family,Supplier A,1,687.54,545.0,Confirmed,142.54,2025-03,0,2025,Mar,3
B0984,2026-02-16,Greece,B2C,Flight,Family,Supplier C,1,402.29,287.65,Confirmed,114.64,2026-02,0,2026,Feb,2
B0985,2026-06-28,Portugal,B2C,Transfer,Family,Supplier A,1,76.13,54.73,Confirmed,21.4,2026-06,0,2026,Jun,6
B0986,2026-06-01,Turkey,B2B,Transfer,Business,Supplier D,2,123.05,97.64,Cancelled,25.41,2026-06,1,2026,Jun,6
B0987,2025-09-15,Azerbaijan,B2C,Transfer,Leisure,Supplier E,1,58.36,43.16,Completed,15.2,2025-09,0,2025,Sep,9
B0988,2026-05-27,Greece,B2B,Transfer,Couple,Supplier E,1,79.98,64.86,Cancelled,15.12,2026-05,1,2026,May,5
B0989,2026-06-19,Greece,B2B,Package,Business,Supplier B,1,694.91,554.1,Completed,140.81,2026-06,0,2026,Jun,6
B0990,2025-11-04,Egypt,B2B,Transfer,Leisure,Supplier B,2,89.99,74.37,Confirmed,15.62,2025-11,0,2025,Nov,11
B0991,2025-10-01,Turkey,B2B,Hotel,Business,Supplier D,1,141.47,121.2,Cancelled,20.27,2025-10,1,2025,Oct,10
B0992,2025-04-27,France,B2C,Hotel,Business,Supplier C,2,1081.02,860.33,Confirmed,220.69,2025-04,0,2025,Apr,4
B0993,2026-05-13,Thailand,B2B,Transfer,Leisure,Supplier B,1,70.38,53.54,Confirmed,16.84,2026-05,0,2026,May,5
B0994,2025-10-07,France,B2B,Flight,Family,Supplier E,1,342.88,282.73,Confirmed,60.15,2025-10,0,2025,Oct,10
B0995,2025-02-13,Portugal,B2C,Flight,Leisure,Supplier C,3,1190.75,877.32,Confirmed,313.43,2025-02,0,2025,Feb,2
B0996,2025-11-02,Italy,B2B,Transfer,Leisure,Supplier D,1,88.76,68.83,Confirmed,19.93,2025-11,0,2025,Nov,11
B0997,2025-08-30,Italy,B2B,Flight,Couple,Supplier A,1,554.82,451.13,Completed,103.69,2025-08,0,2025,Aug,8
B0998,2025-05-06,UAE,B2B,Package,Business,Supplier D,1,860.81,641.81,Confirmed,219.0,2025-05,0,2025,May,5
B0999,2025-05-28,Italy,B2C,Hotel,Family,Supplier D,2,1164.86,990.71,Completed,174.15,2025-05,0,2025,May,5
